State,Account_Length,Area_Code,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Latitude,Longitude,Name,Churn
OK,146,510,0,0,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,35.007752,-97.092877,Oklahoma,1
WI,120,415,0,1,29,244.3,140,41.53,322.3,89,27.4,166.8,83,7.51,10.6,6,2.86,0,43.78444,-88.787868,Wisconsin,0
SC,181,408,0,0,0,229.9,130,39.08,144.4,93,12.27,262.4,110,11.81,14.2,4,3.83,2,33.836081,-81.163725,South Carolina,0
GA,58,408,0,0,0,165.4,100,28.12,115.7,87,9.83,193.8,118,8.72,12.8,5,3.46,2,32.157435,-82.907123,Georgia,0
WY,123,415,0,0,0,242.2,87,41.17,226.1,101,19.22,268.6,121,12.09,8.2,3,2.21,5,43.075968,-107.290284,Wyoming,1
IN,189,510,0,0,0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,1,40.551217,-85.602364,Indiana,0
OR,140,415,0,0,0,120.3,108,20.45,240.4,84,20.43,216.4,74,9.74,7.7,3,2.08,4,43.804133,-120.554201,Oregon,1
VA,136,408,0,0,0,142.3,79,24.19,158.0,113,13.43,177.5,75,7.99,6.0,11,1.62,2,37.431573,-78.656894,Virginia,0
WV,62,408,0,0,0,128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,10.3,5,2.78,1,38.597626,-80.454903,West Virginia,0
MD,139,415,0,0,0,181.6,119,30.87,335.7,118,28.53,149.8,64,6.74,8.3,6,2.24,4,39.045755,-76.641271,Maryland,0
AR,129,415,0,0,0,157.0,113,26.69,256.9,97,21.84,185.5,126,8.35,12.1,2,3.27,2,35.20105,-91.831833,Arkansas,0
NC,101,415,0,0,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5,35.759573,-79.0193,North Carolina,0
UT,100,408,0,0,0,179.1,123,30.45,196.6,132,16.71,186.7,116,8.4,10.2,10,2.75,1,39.32098,-111.093731,Utah,0
OH,88,408,0,0,0,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,9.2,4,2.48,2,40.417287,-82.907123,Ohio,0
WA,109,415,0,0,0,184.0,120,31.28,120.4,119,10.23,153.7,86,6.92,11.0,3,2.97,0,47.751074,-120.740139,Washington,0
ME,19,415,0,0,0,201.5,123,34.26,129.2,110,10.98,220.6,98,9.93,12.9,4,3.48,1,45.253783,-69.44546899999999,Maine,0
VA,34,415,0,0,0,151.0,102,25.67,131.4,101,11.17,186.6,86,8.4,9.9,7,2.67,0,37.431573,-78.656894,Virginia,0
MD,67,415,0,0,0,171.7,80,29.19,110.4,81,9.38,195.4,111,8.79,11.9,4,3.21,2,39.045755,-76.641271,Maryland,0
VA,112,408,0,1,29,198.8,122,33.8,238.6,114,20.28,289.5,69,13.03,11.5,5,3.11,1,37.431573,-78.656894,Virginia,0
SC,78,415,0,0,0,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,4.9,9,1.32,1,33.836081,-81.163725,South Carolina,0
NY,148,408,0,0,0,208.4,120,35.43,174.4,99,14.82,310.7,105,13.98,11.2,4,3.02,1,43.299428000000006,-74.217933,New York,0
NV,124,408,0,0,0,151.1,123,25.69,187.4,104,15.93,255.4,93,11.49,5.3,3,1.43,1,38.80261,-116.419389,Nevada,0
DE,99,415,0,0,0,254.4,120,43.25,159.3,92,13.54,264.4,94,11.9,6.0,5,1.62,1,38.910832,-75.52767,Delaware,0
UT,61,415,1,1,29,128.2,119,21.79,171.7,83,14.59,250.9,114,11.29,11.7,6,3.16,3,39.32098,-111.093731,Utah,0
ME,120,510,0,0,0,198.8,56,33.8,230.1,73,19.56,119.8,81,5.39,9.9,3,2.67,2,45.253783,-69.44546899999999,Maine,0
NY,168,408,0,0,0,163.4,134,27.78,240.1,87,20.41,164.0,147,7.38,11.6,2,3.13,2,43.299428000000006,-74.217933,New York,1
WA,110,510,0,0,0,185.1,100,31.47,165.1,88,14.03,111.6,104,5.02,6.3,4,1.7,3,47.751074,-120.740139,Washington,0
VT,116,415,0,0,0,129.4,84,22.0,157.3,89,13.37,215.5,77,9.7,13.3,3,3.59,0,44.55880300000001,-72.577841,Vermont,0
DE,133,510,0,0,0,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,7,3.02,0,38.910832,-75.52767,Delaware,0
OH,136,408,1,0,0,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2,40.417287,-82.907123,Ohio,0
MA,103,415,0,0,0,185.0,117,31.45,223.3,94,18.98,222.8,91,10.03,12.6,2,3.4,2,42.407211,-71.382437,Massachusetts,0
PA,124,415,0,0,0,167.4,119,28.46,233.2,143,19.82,109.6,115,4.93,10.3,5,2.78,0,41.203322,-77.194525,Pennsylvania,0
MA,102,510,1,0,0,233.8,103,39.75,221.6,131,18.84,146.9,106,6.61,12.8,3,3.46,0,42.407211,-71.382437,Massachusetts,0
WV,93,415,0,0,0,141.7,95,24.09,221.0,100,18.79,227.1,71,10.22,10.2,3,2.75,0,38.597626,-80.454903,West Virginia,0
MD,90,415,0,0,0,114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2,39.045755,-76.641271,Maryland,0
NM,80,510,0,0,0,206.3,97,35.07,154.9,98,13.17,263.6,82,11.86,12.4,12,3.35,0,34.97273,-105.032363,New Mexico,0
ME,118,408,1,1,21,156.5,122,26.61,209.2,125,17.78,158.7,81,7.14,11.1,3,3.0,4,45.253783,-69.44546899999999,Maine,1
FL,100,510,0,0,0,107.0,63,18.19,105.7,67,8.98,243.1,74,10.94,12.8,3,3.46,4,27.664827,-81.515754,Florida,1
VA,146,415,1,0,0,111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84,1,37.431573,-78.656894,Virginia,0
MT,121,408,0,0,0,213.2,79,36.24,120.7,116,10.26,244.4,102,11.0,7.5,4,2.03,1,46.879682,-110.362566,Montana,0
MS,158,510,0,0,0,175.9,105,29.9,188.3,88,16.01,188.3,98,8.47,11.0,6,2.97,1,32.354668,-89.398528,Mississippi,0
VT,99,415,0,0,0,115.5,75,19.64,218.1,111,18.54,254.9,98,11.47,11.5,7,3.11,7,44.55880300000001,-72.577841,Vermont,1
ND,122,408,0,0,0,231.2,141,39.3,267.8,136,22.76,240.3,100,10.81,8.8,5,2.38,1,47.551493,-101.002012,North Dakota,1
PA,106,408,1,0,0,133.7,45,22.73,187.8,107,15.96,181.9,89,8.19,10.7,2,2.89,1,41.203322,-77.194525,Pennsylvania,1
MA,67,415,0,1,34,161.7,114,27.49,207.6,115,17.65,205.7,114,9.26,9.2,4,2.48,0,42.407211,-71.382437,Massachusetts,0
WA,89,510,0,0,0,137.9,96,23.44,192.6,63,16.37,255.7,125,11.51,11.0,5,2.97,1,47.751074,-120.740139,Washington,0
VA,104,408,0,0,0,138.7,107,23.58,256.9,113,21.84,234.9,74,10.57,10.0,3,2.7,0,37.431573,-78.656894,Virginia,0
NJ,127,510,0,0,0,239.8,107,40.77,128.9,121,10.96,249.9,110,11.25,11.3,5,3.05,1,40.058324,-74.405661,New Jersey,0
WI,127,415,0,0,0,218.6,93,37.16,149.9,130,12.74,204.6,131,9.21,9.2,5,2.48,2,43.78444,-88.787868,Wisconsin,0
MO,168,415,0,1,42,97.4,57,16.56,203.6,98,17.31,173.9,124,7.83,11.4,2,3.08,2,37.964253,-91.831833,Missouri,0
WI,161,408,0,0,0,154.7,84,26.3,177.8,125,15.11,172.9,90,7.78,5.9,2,1.59,4,43.78444,-88.787868,Wisconsin,1
AL,85,408,0,0,0,127.9,107,21.74,271.2,124,23.05,202.2,76,9.1,12.5,5,3.38,0,32.318231,-86.902298,Alabama,0
NV,115,415,0,0,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1,38.80261,-116.419389,Nevada,1
CO,55,408,0,1,25,165.6,123,28.15,136.1,95,11.57,175.7,90,7.91,11.0,2,2.97,3,39.550051,-105.782067,Colorado,0
TN,112,415,0,0,0,272.5,119,46.33,226.1,94,19.22,159.1,94,7.16,16.4,5,4.43,3,35.517491,-86.58044699999998,Tennessee,1
OK,176,408,0,0,0,47.4,125,8.06,167.8,90,14.26,163.1,107,7.34,10.5,8,2.84,2,35.007752,-97.092877,Oklahoma,0
SC,72,415,0,0,0,207.8,92,35.33,195.7,110,16.63,184.8,124,8.32,13.1,4,3.54,0,33.836081,-81.163725,South Carolina,0
IN,87,510,0,0,0,234.8,85,39.92,140.9,91,11.98,204.3,93,9.19,9.5,5,2.57,1,40.551217,-85.602364,Indiana,0
SD,34,408,0,0,0,180.6,65,30.7,280.4,99,23.83,292.4,105,13.16,5.0,3,1.35,1,43.969515,-99.901813,South Dakota,0
KY,126,510,0,0,0,175.4,120,29.82,98.3,71,8.36,201.9,93,9.09,10.6,1,2.86,0,37.839333,-84.27001800000002,Kentucky,0
DE,125,408,0,0,0,126.7,108,21.54,206.0,90,17.51,247.8,114,11.15,13.3,7,3.59,1,38.910832,-75.52767,Delaware,0
MS,84,510,0,0,0,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,1,3.32,1,32.354668,-89.398528,Mississippi,0
KS,73,408,0,0,0,194.8,112,33.12,167.2,85,14.21,100.3,61,4.51,10.8,6,2.92,1,39.011902,-98.484246,Kansas,0
WA,81,415,0,0,0,183.6,116,31.21,152.6,98,12.97,212.2,99,9.55,12.2,6,3.29,3,47.751074,-120.740139,Washington,0
OR,67,415,1,0,0,120.9,58,20.55,235.0,88,19.98,95.1,130,4.28,11.4,11,3.08,2,43.804133,-120.554201,Oregon,0
UT,71,415,0,0,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,39.32098,-111.093731,Utah,1
NM,127,415,1,0,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13.0,3,3.51,1,34.97273,-105.032363,New Mexico,0
NY,137,510,0,0,0,109.8,120,18.67,230.5,86,19.59,255.8,103,11.51,11.9,6,3.21,1,43.299428000000006,-74.217933,New York,0
WA,71,408,0,0,0,141.2,132,24.0,149.1,90,12.67,171.4,72,7.71,7.0,2,1.89,2,47.751074,-120.740139,Washington,0
AZ,192,415,0,1,36,156.2,77,26.55,215.5,126,18.32,279.1,83,12.56,9.9,6,2.67,2,34.048928000000004,-111.093731,Arizona,0
IN,104,408,0,0,0,280.4,127,47.67,179.4,79,15.25,150.6,77,6.78,15.2,6,4.1,5,40.551217,-85.602364,Indiana,0
RI,134,415,0,0,0,141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,0,41.580095,-71.477429,Rhode Island,0
NM,54,415,0,1,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2,34.97273,-105.032363,New Mexico,0
FL,55,510,0,1,45,130.5,114,22.19,208.4,94,17.71,141.6,114,6.37,11.0,5,2.97,4,27.664827,-81.515754,Florida,1
MA,78,415,0,0,0,130.8,64,22.24,223.7,116,19.01,227.8,108,10.25,10.0,5,2.7,1,42.407211,-71.382437,Massachusetts,0
OH,65,510,0,0,0,153.9,117,26.16,220.1,122,18.71,280.5,147,12.62,8.5,3,2.3,2,40.417287,-82.907123,Ohio,0
OR,81,415,0,0,0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54,0,43.804133,-120.554201,Oregon,1
NJ,96,510,0,0,0,150.0,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,3,40.058324,-74.405661,New Jersey,0
NY,75,415,0,1,21,175.8,97,29.89,217.5,106,18.49,237.5,134,10.69,5.3,4,1.43,5,43.299428000000006,-74.217933,New York,0
AK,110,415,0,0,0,148.4,95,25.23,193.8,98,16.47,206.0,106,9.27,6.9,6,1.86,0,63.588753,-154.493062,Alaska,0
VT,162,510,0,0,0,220.6,117,37.5,155.2,121,13.19,186.7,89,8.4,10.5,11,2.84,1,44.55880300000001,-72.577841,Vermont,0
MT,16,510,0,0,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,46.879682,-110.362566,Montana,0
TX,106,510,0,0,0,210.6,96,35.8,249.2,85,21.18,191.4,88,8.61,12.4,1,3.35,2,31.968599,-99.901813,Texas,1
HI,104,408,0,0,0,170.6,97,29.0,162.1,111,13.78,210.7,131,9.48,6.1,1,1.65,1,19.898682,-155.66585700000005,Hawaii,0
HI,132,415,0,1,15,154.6,128,26.28,245.6,106,20.88,148.6,90,6.69,9.1,4,2.46,1,19.898682,-155.66585700000005,Hawaii,0
VT,121,415,1,1,44,254.1,127,43.2,180.2,108,15.32,196.2,129,8.83,8.7,4,2.35,3,44.55880300000001,-72.577841,Vermont,0
MA,77,408,0,1,17,204.9,84,34.83,201.0,102,17.09,219.7,97,9.89,11.3,5,3.05,0,42.407211,-71.382437,Massachusetts,0
WY,78,415,0,0,0,147.1,80,25.01,199.7,100,16.97,160.7,106,7.23,13.7,7,3.7,0,43.075968,-107.290284,Wyoming,0
MN,122,415,0,0,0,140.1,120,23.82,231.4,128,19.67,188.1,127,8.46,11.2,5,3.02,2,46.729553,-94.6859,Minnesota,0
RI,114,510,0,1,28,225.8,94,38.39,193.0,117,16.41,232.4,100,10.46,8.4,9,2.27,4,41.580095,-71.477429,Rhode Island,0
CT,199,415,0,1,34,230.6,121,39.2,219.4,99,18.65,299.3,94,13.47,8.0,2,2.16,0,41.60322100000001,-73.087749,Connecticut,0
NH,115,510,0,0,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,43.193852,-71.572395,New Hampshire,0
MT,147,415,0,1,35,197.3,134,33.54,141.1,99,11.99,212.1,90,9.54,10.1,4,2.73,2,46.879682,-110.362566,Montana,1
WY,111,415,0,0,0,146.2,55,24.85,261.5,83,22.23,163.2,116,7.34,8.7,3,2.35,3,43.075968,-107.290284,Wyoming,0
CO,118,415,0,1,36,294.9,106,50.13,165.7,115,14.08,189.2,63,8.51,9.8,5,2.65,3,39.550051,-105.782067,Colorado,0
NE,56,510,0,0,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1,41.492537,-99.901813,Nebraska,0
NE,31,415,0,0,0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7.0,5,1.89,1,41.492537,-99.901813,Nebraska,0
ND,82,415,0,1,29,163.8,77,27.85,134.9,112,11.47,79.3,95,3.57,8.8,2,2.38,2,47.551493,-101.002012,North Dakota,0
VA,141,415,0,0,0,260.2,131,44.23,179.2,120,15.23,135.0,119,6.08,7.2,8,1.94,3,37.431573,-78.656894,Virginia,0
OH,160,415,0,0,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0,40.417287,-82.907123,Ohio,0
MD,76,415,1,0,0,273.3,66,46.46,263.6,121,22.41,165.2,84,7.43,12.0,7,3.24,1,39.045755,-76.641271,Maryland,1
MD,102,415,0,0,0,271.1,80,46.09,172.0,133,14.62,169.2,105,7.61,10.3,5,2.78,1,39.045755,-76.641271,Maryland,0
VA,76,510,0,1,33,189.7,66,32.25,212.8,65,18.09,165.7,108,7.46,10.0,5,2.7,1,37.431573,-78.656894,Virginia,0
ID,92,415,0,0,0,197.2,113,33.52,242.3,116,20.6,192.0,76,8.64,11.0,5,2.97,2,44.068202,-114.742041,Idaho,0
MS,120,408,0,0,0,212.1,131,36.06,209.4,104,17.8,167.2,96,7.52,5.3,5,1.43,1,32.354668,-89.398528,Mississippi,1
HI,135,415,0,0,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,19.898682,-155.66585700000005,Hawaii,0
TN,196,415,0,0,0,133.1,80,22.63,206.5,120,17.55,221.6,96,9.97,10.3,8,2.78,1,35.517491,-86.58044699999998,Tennessee,0
PA,96,510,0,0,0,179.5,125,30.52,162.3,139,13.8,264.5,133,11.9,6.6,2,1.78,1,41.203322,-77.194525,Pennsylvania,0
FL,115,510,0,1,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,27.664827,-81.515754,Florida,0
OR,133,415,0,0,0,143.8,71,24.45,184.0,131,15.64,275.5,132,12.4,12.9,4,3.48,3,43.804133,-120.554201,Oregon,0
MS,114,415,0,1,34,154.4,109,26.25,221.4,142,18.82,208.5,103,9.38,10.3,5,2.78,0,32.354668,-89.398528,Mississippi,0
WV,77,510,0,0,0,67.7,68,11.51,195.7,86,16.63,236.5,137,10.64,12.0,2,3.24,1,38.597626,-80.454903,West Virginia,0
OH,147,415,1,1,24,219.9,118,37.38,208.5,116,17.72,352.5,111,15.86,8.1,4,2.19,3,40.417287,-82.907123,Ohio,0
MN,68,510,0,0,0,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,0,46.729553,-94.6859,Minnesota,0
WV,152,510,1,1,41,146.8,128,24.96,285.6,96,24.28,213.6,80,9.61,4.3,2,1.16,1,38.597626,-80.454903,West Virginia,1
NM,117,415,0,0,0,143.3,103,24.36,211.3,108,17.96,185.2,96,8.33,11.5,3,3.11,1,34.97273,-105.032363,New Mexico,0
FL,119,415,0,0,0,109.2,96,18.56,153.1,80,13.01,240.0,102,10.8,9.8,5,2.65,2,27.664827,-81.515754,Florida,0
MO,161,510,0,0,0,221.7,95,37.69,193.0,82,16.41,194.1,113,8.73,6.5,4,1.76,3,37.964253,-91.831833,Missouri,0
WY,93,408,0,1,42,166.9,101,28.37,273.2,84,23.22,171.0,106,7.69,11.5,1,3.11,1,43.075968,-107.290284,Wyoming,0
NY,157,415,0,0,0,224.5,111,38.17,200.7,99,17.06,116.6,118,5.25,11.5,2,3.11,2,43.299428000000006,-74.217933,New York,0
GA,122,510,1,0,0,140.0,101,23.8,196.4,77,16.69,120.1,133,5.4,9.7,4,2.62,4,32.157435,-82.907123,Georgia,1
ME,28,415,0,0,0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,3,45.253783,-69.44546899999999,Maine,0
WY,42,408,0,0,0,146.3,84,24.87,255.9,113,21.75,45.0,117,2.03,8.0,12,2.16,1,43.075968,-107.290284,Wyoming,0
DE,115,415,0,0,0,195.9,111,33.3,227.0,108,19.3,313.2,113,14.09,13.2,1,3.56,2,38.910832,-75.52767,Delaware,0
TX,32,408,0,0,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,12.8,3,3.46,1,31.968599,-99.901813,Texas,0
TN,148,415,0,1,36,77.6,141,13.19,207.0,60,17.6,255.7,115,11.51,10.9,2,2.94,1,35.517491,-86.58044699999998,Tennessee,0
NV,94,510,0,0,0,190.6,108,32.4,152.3,95,12.95,144.7,97,6.51,7.5,5,2.03,1,38.80261,-116.419389,Nevada,0
WV,68,415,0,0,0,231.1,57,39.29,153.4,55,13.04,191.3,123,8.61,9.6,4,2.59,3,38.597626,-80.454903,West Virginia,0
RI,123,510,0,1,23,245.0,88,41.65,265.0,105,22.53,239.7,108,10.79,14.9,3,4.02,2,41.580095,-71.477429,Rhode Island,0
NE,123,510,0,0,0,194.0,118,32.98,242.0,114,20.57,146.3,108,6.58,12.1,4,3.27,1,41.492537,-99.901813,Nebraska,0
VA,107,510,0,1,27,283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,14.4,7,3.89,2,37.431573,-78.656894,Virginia,0
NC,106,415,0,1,37,223.5,104,38.0,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,35.759573,-79.0193,North Carolina,0
OH,164,510,0,1,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,40.417287,-82.907123,Ohio,0
NC,172,408,0,1,47,274.9,102,46.73,186.6,118,15.86,245.0,123,11.03,8.8,2,2.38,1,35.759573,-79.0193,North Carolina,0
NJ,85,415,0,0,0,236.9,93,40.27,197.7,113,16.8,309.1,78,13.91,11.4,7,3.08,2,40.058324,-74.405661,New Jersey,1
SD,183,415,0,1,31,171.2,104,29.1,193.6,74,16.46,196.5,85,8.84,10.2,4,2.75,1,43.969515,-99.901813,South Dakota,0
TN,59,415,0,0,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5.0,5,1.35,3,35.517491,-86.58044699999998,Tennessee,0
CO,137,415,0,0,0,127.0,107,21.59,323.2,75,27.47,143.9,127,6.48,7.5,2,2.03,1,39.550051,-105.782067,Colorado,0
ID,105,408,0,0,0,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,10.5,9,2.84,1,44.068202,-114.742041,Idaho,0
AL,136,510,0,0,0,109.4,91,18.6,207.5,111,17.64,135.0,107,6.08,11.6,5,3.13,0,32.318231,-86.902298,Alabama,0
IN,156,510,0,0,0,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,1,40.551217,-85.602364,Indiana,0
MT,157,408,0,0,0,240.2,67,40.83,153.0,98,13.01,249.0,72,11.21,10.2,6,2.75,2,46.879682,-110.362566,Montana,0
MS,107,510,0,1,30,198.9,87,33.81,207.0,90,17.6,159.8,76,7.19,12.6,4,3.4,3,32.354668,-89.398528,Mississippi,0
AL,200,408,0,0,0,128.2,87,21.79,133.2,105,11.32,177.6,123,7.99,11.2,2,3.02,1,32.318231,-86.902298,Alabama,0
WV,104,415,0,0,0,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,1,38.597626,-80.454903,West Virginia,0
NJ,113,415,0,0,0,186.0,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1,40.058324,-74.405661,New Jersey,0
DE,114,415,0,1,31,222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13.0,4,3.51,0,38.910832,-75.52767,Delaware,0
MS,78,408,0,0,0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13,1,32.354668,-89.398528,Mississippi,1
NV,41,510,0,0,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,38.80261,-116.419389,Nevada,0
WI,123,415,0,0,0,172.2,92,29.27,162.6,76,13.82,250.3,101,11.26,8.7,4,2.35,1,43.78444,-88.787868,Wisconsin,0
WA,90,415,1,0,0,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,9.2,1,2.48,4,47.751074,-120.740139,Washington,1
DE,90,415,0,0,0,198.5,124,33.75,266.6,100,22.66,243.3,80,10.95,8.0,7,2.16,2,38.910832,-75.52767,Delaware,0
SD,105,415,0,0,0,251.6,88,42.77,175.1,103,14.88,184.4,112,8.3,5.4,5,1.46,1,43.969515,-99.901813,South Dakota,0
AZ,141,510,0,1,22,215.4,123,36.62,328.7,98,27.94,160.5,89,7.22,7.8,6,2.11,1,34.048928000000004,-111.093731,Arizona,0
VA,123,408,0,0,0,154.3,107,26.23,183.0,111,15.56,54.0,134,2.43,10.9,8,2.94,0,37.431573,-78.656894,Virginia,0
DC,114,415,0,0,0,147.1,119,25.01,161.0,111,13.69,275.9,106,12.42,9.0,3,2.43,5,38.905985,-77.03341800000003,District of Columbia,1
IL,79,408,1,0,0,103.5,134,17.6,319.3,111,27.14,239.9,124,10.8,8.4,4,2.27,2,40.633125,-89.398528,Illinois,0
MI,62,415,0,0,0,98.9,103,16.81,135.4,122,11.51,236.6,82,10.65,12.2,1,3.29,1,44.314844,-85.602364,Michigan,0
CA,77,510,0,0,0,175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,17.8,3,4.81,4,36.778261,-119.417932,California,0
MD,165,415,0,1,39,167.4,113,28.46,172.7,94,14.68,192.6,113,8.67,9.5,4,2.57,3,39.045755,-76.641271,Maryland,0
CT,129,510,0,1,27,196.6,89,33.42,180.6,95,15.35,245.0,83,11.03,6.6,5,1.78,1,41.60322100000001,-73.087749,Connecticut,0
CT,77,415,0,0,0,245.2,87,41.68,254.1,83,21.6,239.4,91,10.77,7.5,4,2.03,0,41.60322100000001,-73.087749,Connecticut,1
KS,124,415,0,0,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,39.011902,-98.484246,Kansas,0
MI,82,415,0,0,0,135.4,102,23.02,237.1,122,20.15,118.3,91,5.32,17.5,4,4.73,0,44.314844,-85.602364,Michigan,0
WV,127,510,0,0,0,224.3,112,38.13,185.7,103,15.78,159.4,83,7.17,10.0,1,2.7,2,38.597626,-80.454903,West Virginia,0
AL,67,415,0,1,28,95.0,94,16.15,291.2,73,24.75,159.6,114,7.18,10.0,2,2.7,2,32.318231,-86.902298,Alabama,0
SC,107,415,0,0,0,206.9,79,35.17,262.4,117,22.3,149.3,69,6.72,10.7,3,2.89,0,33.836081,-81.163725,South Carolina,0
NC,83,510,0,1,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0,35.759573,-79.0193,North Carolina,0
AZ,62,408,0,1,42,137.3,95,23.34,184.2,94,15.66,231.4,70,10.41,10.2,3,2.75,0,34.048928000000004,-111.093731,Arizona,0
NJ,197,510,0,0,0,154.8,111,26.32,171.5,102,14.58,227.3,86,10.23,10.6,2,2.86,3,40.058324,-74.405661,New Jersey,0
TN,63,415,0,0,0,164.5,75,27.97,147.9,118,12.57,252.7,97,11.37,11.2,2,3.02,0,35.517491,-86.58044699999998,Tennessee,0
CT,116,415,0,0,0,245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,3,41.60322100000001,-73.087749,Connecticut,0
DE,139,408,0,0,0,139.0,110,23.63,132.9,93,11.3,272.0,120,12.24,12.1,1,3.27,0,38.910832,-75.52767,Delaware,0
WV,95,415,0,0,0,175.2,91,29.78,244.4,109,20.77,75.8,95,3.41,7.5,2,2.03,1,38.597626,-80.454903,West Virginia,0
AR,109,415,0,1,29,111.2,90,18.9,263.5,98,22.4,224.7,128,10.11,9.0,6,2.43,6,35.20105,-91.831833,Arkansas,1
CO,81,408,0,0,0,115.3,99,19.6,224.7,117,19.1,152.5,98,6.86,18.0,2,4.86,1,39.550051,-105.782067,Colorado,0
MN,53,415,0,0,0,164.1,106,27.9,206.0,56,17.51,194.7,124,8.76,11.4,2,3.08,1,46.729553,-94.6859,Minnesota,0
CA,75,415,0,1,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,36.778261,-119.417932,California,0
WI,107,510,0,1,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12.0,1,3.24,1,43.78444,-88.787868,Wisconsin,0
NE,73,415,0,0,0,198.3,94,33.71,279.3,101,23.74,146.2,87,6.58,14.8,8,4.0,3,41.492537,-99.901813,Nebraska,0
MO,64,510,0,1,48,94.4,104,16.05,136.2,101,11.58,147.4,89,6.63,4.5,4,1.22,0,37.964253,-91.831833,Missouri,0
HI,79,415,0,0,0,41.9,124,7.12,211.0,95,17.94,237.9,55,10.71,11.4,5,3.08,1,19.898682,-155.66585700000005,Hawaii,0
KY,74,510,1,0,0,125.8,103,21.39,207.7,96,17.65,207.4,143,9.33,14.1,4,3.81,1,37.839333,-84.27001800000002,Kentucky,1
TX,152,415,0,0,0,141.5,102,24.06,263.0,94,22.36,207.1,113,9.32,3.4,4,0.92,2,31.968599,-99.901813,Texas,0
SC,116,408,0,0,0,288.0,120,48.96,255.8,90,21.74,233.4,99,10.5,13.4,4,3.62,0,33.836081,-81.163725,South Carolina,1
WV,70,510,0,1,30,143.4,72,24.38,170.0,92,14.45,127.9,68,5.76,9.4,4,2.54,3,38.597626,-80.454903,West Virginia,0
TX,80,510,0,1,22,196.4,115,33.39,150.3,109,12.78,176.2,75,7.93,9.3,1,2.51,0,31.968599,-99.901813,Texas,0
